city,zillow_metro,month,review_volume,checkin_volume,avg_stars,n_restaurants,reviews_per_restaurant,pct_budget,pct_mid,pct_upscale,pct_luxury,avg_price_tier,review_volume_3m_avg,review_yoy_growth,checkin_yoy_growth
Indianapolis,"Indianapolis, IN",2007-01-01,19,0,3.8421052631578947,3643,0.00521548174581389,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,14.333333333333334,171.42857142857144,
Indianapolis,"Indianapolis, IN",2007-02-01,9,0,4.666666666666667,3643,0.0024704913532802636,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,13.333333333333334,80.0,
Indianapolis,"Indianapolis, IN",2007-03-01,28,0,4.0,3643,0.0076859730990941535,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,18.666666666666668,833.3333333333334,
Indianapolis,"Indianapolis, IN",2007-04-01,37,0,4.351351351351352,3643,0.010156464452374416,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,24.666666666666668,1133.3333333333335,
Indianapolis,"Indianapolis, IN",2007-05-01,18,0,4.055555555555555,3643,0.004940982706560527,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,27.666666666666668,38.46153846153846,
Indianapolis,"Indianapolis, IN",2007-06-01,51,0,3.8627450980392157,3643,0.013999451001921494,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,35.333333333333336,919.9999999999999,
Indianapolis,"Indianapolis, IN",2007-07-01,76,0,4.0394736842105265,3643,0.02086192698325556,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,48.333333333333336,442.8571428571429,
Indianapolis,"Indianapolis, IN",2007-08-01,18,0,4.222222222222222,3643,0.004940982706560527,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,48.333333333333336,-14.28571428571429,
Indianapolis,"Indianapolis, IN",2007-09-01,29,0,3.6206896551724137,3643,0.007960472138347515,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,41.0,107.14285714285717,
Indianapolis,"Indianapolis, IN",2007-10-01,22,0,3.9545454545454546,3643,0.0060389788635739775,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,23.0,266.66666666666663,
Indianapolis,"Indianapolis, IN",2007-11-01,30,0,4.1,3643,0.008234971177600879,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,27.0,150.0,
Indianapolis,"Indianapolis, IN",2007-12-01,46,0,3.9565217391304346,3643,0.01262695580565468,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,32.666666666666664,283.33333333333337,
Indianapolis,"Indianapolis, IN",2008-01-01,46,0,3.9782608695652173,3643,0.01262695580565468,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,40.666666666666664,142.10526315789474,
Indianapolis,"Indianapolis, IN",2008-02-01,50,0,4.04,3643,0.01372495196266813,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,47.333333333333336,455.55555555555554,
Indianapolis,"Indianapolis, IN",2008-03-01,78,0,4.115384615384615,3643,0.021410925061762284,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,58.0,178.57142857142856,
Indianapolis,"Indianapolis, IN",2008-04-01,67,0,4.104477611940299,3643,0.018391435629975295,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,65.0,81.08108108108108,
Indianapolis,"Indianapolis, IN",2008-05-01,63,0,4.126984126984127,3643,0.017293439472961844,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,69.33333333333333,250.0,
Indianapolis,"Indianapolis, IN",2008-06-01,49,0,4.224489795918367,3643,0.013450452923414768,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,59.666666666666664,-3.9215686274509776,
Indianapolis,"Indianapolis, IN",2008-07-01,91,0,4.087912087912088,3643,0.024979412572056,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,67.66666666666667,19.736842105263165,
Indianapolis,"Indianapolis, IN",2008-08-01,291,0,3.9896907216494846,3643,0.07987922042272852,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,143.66666666666666,1516.6666666666667,
Indianapolis,"Indianapolis, IN",2008-09-01,258,0,3.7674418604651163,3643,0.07082075212736755,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,213.33333333333334,789.655172413793,
